feature,ks_statistic,p_value,tp_mean,fp_mean,divergence_score
f127_std,0.40121121866468107,9.877119636664202e-08,3.157399260089733e-05,8.917017112253234e-06,2.2656975488644093e-05
f416_std,0.4011615785554728,9.929696739324467e-08,8.067900125752203e-06,3.1474010029342026e-06,4.920499122818001e-06
f353_std,0.4010225862496897,1.0049487253909215e-07,3.1075205697561614e-07,5.011248660480305e-08,2.606395703708131e-07
f4_std,0.40094316207495656,1.0085382403615763e-07,7.261433438543463e-06,2.046986082859803e-06,5.21444735568366e-06
f206_q50,0.40083395383469844,1.0205786512002978e-07,3.878426468872931e-07,2.1248236237170204e-07,1.7536028451559105e-07
f345_q25,0.40078431372549017,1.025017650017085e-07,2.1559111473834491e-07,2.0068135597739456e-07,1.4909758760950353e-08
f345_q75,0.40078431372549017,1.025017650017085e-07,3.782119790685101e-07,2.3251982383953873e-07,1.456921552289714e-07
f54_q50,0.400704889550757,1.0319177299238099e-07,3.3118925557573675e-07,2.287039393422674e-07,1.0248531623346935e-07
f436_q75,0.4006056093323405,1.041268092403141e-07,4.524520136328647e-07,2.2446977254730882e-07,2.2798224108555587e-07
f344_q25,0.400337552742616,1.0646916494132779e-07,1.321129388998088e-06,6.998468506935751e-07,6.212825383045129e-07
f157_std,0.4001489203276247,1.083735084863758e-07,4.851207904721377e-06,1.3631638466904406e-06,3.488044058030937e-06
f146_std,0.4000198560436833,1.0921713559244979e-07,7.861957550048828,2.899634838104248,4.96232271194458
f330_std,0.3999305038471085,1.1006823470792212e-07,0.030881131067872047,0.0075385612435638905,0.023342569824308157
f467_std,0.3999205758252668,1.1049725594496065e-07,0.04203295335173607,0.022732798010110855,0.019300155341625214
f255_q75,0.3997716554976421,1.1186126526040047e-07,1.3182094305008718e-10,7.954075592619958e-11,5.22801871238876e-11
f166_std,0.39964259121370066,1.1320742535420096e-07,0.1346491426229477,0.05332367494702339,0.0813254676759243
f333_std,0.3993646066021345,1.1593078767325366e-07,0.0007013680296950042,0.00018633533909451216,0.0005150326906004921
f0_std,0.3993646066021345,1.1593078767325366e-07,1.4479081755780498e-06,4.4424911038731807e-07,1.0036590651907318e-06
f161_std,0.39927525440555967,1.1683500264151014e-07,1.3304023013915867e-05,4.761725449498044e-06,8.542297564417822e-06
f347_mean,0.39926532638371803,1.168455369158243e-07,1.3616449905384798e-06,7.269860589076416e-07,6.346589316308382e-07
f253_mean,0.39926532638371803,1.168455369158243e-07,9.577799664484132e-11,7.230852722139858e-11,2.3469469423442746e-11
f381_std,0.3990469099032018,1.190926217189266e-07,0.016466138884425163,0.0030248956754803658,0.013441243208944798
f151_std,0.3986299329858526,1.2350796867244303e-07,9.77538093138719e-06,2.804649511745083e-06,6.970731419642107e-06
f316_std,0.398590220898486,1.2363811599714884e-07,5.018989668315044e-06,1.1366232683940325e-06,3.882366399921011e-06
f270_std,0.39854058078927773,1.2438827567093774e-07,0.022194312885403633,0.011597818695008755,0.010596494190394878
f150_mean,0.39844130057086125,1.2543128002494516e-07,6.253790343180299e-05,4.051536598126404e-05,2.2022537450538948e-05
f229_std,0.39817324398113674,1.283219102543033e-07,3.8092751175611284e-10,1.0835953662136077e-10,2.7256797513475206e-10
f362_std,0.39817324398113674,1.283219102543033e-07,2.208348226506729e-10,3.350401553414706e-11,1.8733080711652583e-10
f74_mean,0.3981236038719285,1.2899215604869622e-07,4.79541295561603e-10,2.5202243070232555e-10,2.2751886485927741e-10
f281_std,0.3981236038719285,1.2899215604869622e-07,0.061367303133010864,0.03349410369992256,0.027873199433088303
f468_mean,0.39802432365351204,1.2997402774664373e-07,0.03836556896567345,0.02937769703567028,0.008987871930003166
f205_std,0.3979945395879871,1.2999487803532458e-07,1.55399433765524e-07,3.912125023930457e-08,1.1627818352621944e-07
f129_std,0.3978456192603624,1.3208073777915281e-07,2.345017492189072e-05,7.103808002284495e-06,1.6346366919606226e-05
f220_std,0.3978456192603624,1.3208073777915281e-07,7.713047125434969e-07,1.454896079167156e-07,6.258151046267812e-07
f74_q25,0.3977959791511541,1.3255020310960347e-07,2.2484118733512304e-10,1.9612617085940087e-10,2.8715016475722166e-11
f283_mean,0.3976073467361628,1.347145759281219e-07,0.04732263460755348,0.043314509093761444,0.004008125513792038
f33_std,0.397488210474063,1.3575806257106763e-07,0.09822538495063782,0.028068607673048973,0.07015677727758884
f251_q50,0.39742864234301317,1.3680354339963353e-07,4.85917250880874e-10,3.0404456730082075e-10,1.8187268358005326e-10
f283_q50,0.3973790022338049,1.3736628495822882e-07,0.04309309646487236,0.04264923557639122,0.00044386088848114014
f215_mean,0.3972896500372301,1.3842210508218494e-07,1.3780306744592963e-06,7.245712936310156e-07,6.534593808282807e-07
f215_q50,0.39715065773144703,1.4006894613746643e-07,1.0817377642524661e-06,7.12543055669812e-07,3.6919470858265413e-07
f225_std,0.3968826011417225,1.4341107979847155e-07,1.1420648604598682e-07,2.4306936907692034e-08,8.989954913829479e-08
f215_q25,0.39687267311988084,1.4344388106616014e-07,7.152434591262136e-07,6.026407959325297e-07,1.1260266319368384e-07
f128_std,0.39684288905435594,1.4349454458843987e-07,2.5857059881673194e-05,7.690905476920307e-06,1.8166154404752888e-05
f271_mean,0.39683296103251425,1.4403273152459168e-07,0.08922551572322845,0.06002568081021309,0.029199834913015366
f365_q50,0.39673368081409777,1.45163347636569e-07,5.473931308230817e-10,3.2164546026614005e-10,2.2574767055694167e-10
f155_std,0.3966046165301564,1.4689318740880717e-07,2.6861976948566735e-05,9.961649993783794e-06,1.690032695478294e-05
f250_q50,0.3965053363117399,1.4800856648004825e-07,4.3771086755128863e-10,3.060755815464944e-10,1.3163528600479424e-10
f319_std,0.39647555224621495,1.4803389666042048e-07,2.477227781128022e-06,5.412240966506943e-07,1.9360036844773276e-06
f478_std,0.39632663191859024,1.5039398968419674e-07,0.007576442789286375,0.004078518599271774,0.0034979241900146008
f73_mean,0.3962372797220154,1.5155997844123062e-07,1.2108812563749183e-10,6.654020390239879e-11,5.454792173509304e-11
f213_q50,0.39622735170017376,1.5157327773383015e-07,2.704796315811109e-07,1.9750945057239733e-07,7.297018100871355e-08
f139_q75,0.3961379995035989,1.5271942637233008e-07,0.014383439905941486,0.008958972059190273,0.005424467846751213
f63_std,0.39595929511044925,1.5519755102473598e-07,1.1058142490583123e-07,2.978491409066919e-08,8.079651081516204e-08
f431_std,0.39591958302308267,1.554470895665075e-07,0.00046762905549257994,0.00020906448480673134,0.0002585645706858486
f378_q50,0.395909655001241,1.5574948427417872e-07,0.10109230130910873,0.08165759593248367,0.01943470537662506
f432_q75,0.39569123852072474,1.5836138702511108e-07,2.1583709894912317e-06,1.1652574585241382e-06,9.931135309670935e-07
f326_std,0.39559195830230826,1.601358471759106e-07,0.009916696697473526,0.0032041652593761683,0.006712531438097358
f378_mean,0.39540332588731697,1.6261015132248412e-07,0.10164931416511536,0.08182016015052795,0.019829154014587402
f302_std,0.39523454951600895,1.645277276348864e-07,5.936749221291393e-05,1.5197821085166652e-05,4.416967112774728e-05
f253_q75,0.39521469347232563,1.6522312127277766e-07,1.1293796453593075e-10,8.260042649865795e-11,3.033753803727279e-11
f61_std,0.39517498138495905,1.6585975375050847e-07,2.1398032856723148e-07,4.205291403991396e-08,1.7192741452731752e-07
f223_std,0.3950856291883842,1.671823679119349e-07,1.0316468745941165e-07,2.7320572471012383e-08,7.584411498839927e-08
f206_q25,0.39498634896996776,1.6844863083417486e-07,2.5939311854017433e-07,1.7946639729871094e-07,7.992672124146338e-08
f272_std,0.3944899478778853,1.7576653578481207e-07,0.015607870183885098,0.011443717405200005,0.004164152778685093
f266_q25,0.39445023579051874,1.758813500791727e-07,0.11049379408359528,0.07300957292318344,0.037484221160411835
f65_q25,0.3944403077686771,1.7659011508016094e-07,4.372567445898312e-07,3.332245626097574e-07,1.040321819800738e-07
f156_mean,0.39439066765946884,1.7721756003869901e-07,3.096093496424146e-05,1.994980630115606e-05,1.1011128663085401e-05
f56_mean,0.3942616033755274,1.790600655863884e-07,1.9165365756634856e-06,8.704263336767326e-07,1.046110241986753e-06
f456_std,0.39416232315711097,1.8074726599586953e-07,2.890088862672613e-11,1.0413710692380729e-11,1.84871779343454e-11
f139_q50,0.39397369074211963,1.8356200426764799e-07,0.011878600344061852,0.00852961465716362,0.0033489856868982315
f177_std,0.39389426656738646,1.8463711569580525e-07,0.01311306282877922,0.005509734153747559,0.007603328675031662
f402_std,0.3936162819558203,1.8920431030970483e-07,3.5393983125686646e-05,1.1630711014731787e-05,2.376327211095486e-05
f73_q25,0.39360635393397864,1.8936103884436824e-07,5.7558954130731976e-11,5.1806364753659295e-11,5.752589377072681e-12
f158_q25,0.39346736162819557,1.9160152557375685e-07,1.208328285429161e-05,8.990573405753821e-06,3.0927094485377893e-06
f152_q50,0.39346736162819557,1.9160152557375685e-07,2.8645788916037418e-05,2.0059969756403007e-05,8.585819159634411e-06
f7_std,0.3934375775626706,1.9163867435886996e-07,2.554596534309894e-09,6.241566152809241e-10,1.93043991902897e-09
f350_std,0.393427649540829,1.9240478749122601e-07,5.814525820824201e-07,7.538630342196484e-08,5.060662786604553e-07
f100_std,0.3932886572350459,1.9465488914728475e-07,6.166884759295499e-06,2.1819237190356944e-06,3.984961040259805e-06
f331_std,0.3929709605361132,1.998885153509973e-07,0.009891235269606113,0.0026343308854848146,0.007256904384121299
f397_std,0.39279225614296354,2.024293259023149e-07,1.3183111150283366e-05,4.774628905579448e-06,8.408482244703919e-06
f271_q75,0.39273268801191363,2.038846860063541e-07,0.10086992383003235,0.0653948038816452,0.035475119948387146
f277_std,0.3927029039463887,2.0389065779908197e-07,0.02512485347688198,0.010497861541807652,0.01462699193507433
f257_q50,0.39268304790270536,2.0474205556264927e-07,2.5157670391351417e-10,2.2892816808894878e-10,2.2648535824565386e-11
f365_mean,0.39268304790270536,2.0474205556264927e-07,6.345443614996782e-10,3.217666966204291e-10,3.1277766487924907e-10
f124_std,0.3926036237279722,2.0611038937190418e-07,9.088128717849031e-05,3.20037615892943e-05,5.887752558919601e-05
f152_q75,0.3925440555969223,2.0715511907850898e-07,3.365914380992763e-05,2.1731419110437855e-05,1.1927724699489772e-05
f277_q75,0.3925043435095557,2.0790900515669464e-07,0.11724663525819778,0.08446268737316132,0.03278394788503647
f210_q75,0.39217671878878135,2.1367388393571604e-07,3.8856182982272003e-07,2.441243509565538e-07,1.444374788661662e-07
f347_q75,0.39194837428642343,2.1781198220571718e-07,1.7561060303705744e-06,7.902733045739296e-07,9.658327257966448e-07
f443_std,0.39190866219905685,2.187173139491247e-07,4.913853786092659e-07,1.0528744809334967e-07,3.8609793051591623e-07
f398_std,0.39190866219905685,2.187173139491247e-07,5.2806135499849916e-05,1.940632500918582e-05,3.3399810490664095e-05
f285_std,0.3917696698932738,2.2126367868615536e-07,0.014801021665334702,0.005919847637414932,0.00888117402791977
f316_q75,0.3916703896748573,2.2298120122181796e-07,3.1030176614876837e-05,2.0123465219512582e-05,1.0906711395364255e-05
f133_std,0.39145197319434105,2.271908844907393e-07,6.136780575616285e-05,1.748851173033472e-05,4.387929402582813e-05
f434_std,0.3914023330851328,2.282358255939347e-07,5.165960828890093e-06,1.7146217032859568e-06,3.451339125604136e-06
f284_std,0.3914023330851328,2.282358255939347e-07,0.016234584152698517,0.006611732766032219,0.009622851386666298
f257_mean,0.3911640605609332,2.3267916503953228e-07,3.9453992850546626e-10,2.4303031809225217e-10,1.515096104132141e-10
f32_std,0.3908960039712087,2.3815348518103647e-07,1.500930648035137e-05,5.34970240551047e-06,9.6596040748409e-06
f156_q75,0.3908463638620005,2.3899796593420093e-07,3.374648076714948e-05,2.084618063236121e-05,1.2900300134788267e-05
f399_q75,0.39030032266070985,2.503191914085285e-07,4.364238338894211e-05,2.702229357964825e-05,1.662008980929386e-05
f139_mean,0.3902903946388682,2.503729697704505e-07,0.012561558745801449,0.008551445789635181,0.004010112956166267
f246_q25,0.3899230578307272,2.5819005571389943e-07,7.747820440773268e-11,7.584012584604949e-11,1.6380785616831872e-12
f388_std,0.38988334574336064,2.5925114713053204e-07,3.594930831241072e-06,1.2323450846452033e-06,2.362585746595869e-06
f255_q25,0.38978406552494416,2.612175880838329e-07,3.9601141810230445e-11,5.388417143037394e-11,1.4283029620143495e-11
f345_mean,0.389506080913378,2.6736178227697934e-07,3.098014929037163e-07,2.1624747148507595e-07,9.355402141864033e-08
f18_std,0.3893869446512782,2.6942237754038895e-07,6.711564492434263e-05,1.93288014997961e-05,4.778684342454653e-05
f8_std,0.3893869446512782,2.6942237754038895e-07,8.588276756427149e-09,2.492165140921543e-09,6.096111615505606e-09
f81_std,0.3892876644328618,2.724566814257424e-07,0.08496525883674622,0.034792374819517136,0.05017288401722908
f322_std,0.38920824025812856,2.735905783264871e-07,0.02390439435839653,0.006250196136534214,0.017654198221862316
f56_q75,0.388969967733929,2.7925022593184004e-07,2.4940115963545395e-06,9.937333516063518e-07,1.5002782447481877e-06
f98_std,0.3889203276247208,2.8087400852884484e-07,2.210580760220182e-06,6.91524917328934e-07,1.5190558428912482e-06
f345_std,0.3887813353189377,2.8422212373862317e-07,1.2898686918560998e-07,2.3240106727939747e-08,1.0574676245767023e-07
f322_q75,0.38837428642343014,2.9318804253141263e-07,0.33882540464401245,0.2934938073158264,0.045331597328186035
f287_std,0.3883643584015885,2.9431358162614456e-07,0.05449187383055687,0.02005520462989807,0.0344366692006588
f276_std,0.38823529411764707,2.966750271281793e-07,0.024045391008257866,0.010877376422286034,0.013168014585971832
f206_mean,0.38817572598659716,2.987647816847118e-07,4.4117825837020064e-07,2.182670755246363e-07,2.2291118284556433e-07
f320_std,0.388096301811864,3.002317548106045e-07,9.346672413812485e-06,2.2557742340723053e-06,7.090898179740179e-06
f325_std,0.38808637379002237,3.011215438358253e-07,0.010503377765417099,0.0024957607965916395,0.00800761696882546
f345_q50,0.387897741375031,3.0574344213622405e-07,2.7473200248095964e-07,2.1718871323628264e-07,5.7543289244677e-08
f174_std,0.38785802928766444,3.0698605401579325e-07,0.03728243708610535,0.013030831702053547,0.0242516053840518
f54_q75,0.3877686770910896,3.092404696459244e-07,4.3118373582728964e-07,2.610195508623292e-07,1.7016418496496044e-07
f316_q50,0.38775874906924795,3.09305381856056e-07,2.7318414140609093e-05,1.943295319506433e-05,7.885460945544764e-06
f197_std,0.38771903698188137,3.105176533912219e-07,7.972577805048786e-06,2.5595870738470694e-06,5.412990731201717e-06
f206_q75,0.38740134028294865,3.187528293551501e-07,5.530491193894704e-07,2.5069115849873924e-07,3.023579608907312e-07
f394_std,0.3873517001737404,3.201839711716024e-07,3.6437122616916895e-06,1.2316462516537285e-06,2.412066010037961e-06
f309_mean,0.3872524199553239,3.2260056318622636e-07,0.013242024928331375,0.008601167239248753,0.0046408576890826225
f283_q25,0.3871134276495408,3.2634835799501297e-07,0.03104315511882305,0.0391249880194664,0.008081832900643349
f114_std,0.38699429138744107,3.2880843748333583e-07,8.291402082249988e-06,2.696564479265362e-06,5.594837602984626e-06
f347_std,0.3868950111690246,3.3244004810323176e-07,6.725560410814069e-07,9.190513594603544e-08,5.806509051353714e-07
f454_mean,0.38688508314718295,3.325839453492702e-07,1.434065088901093e-10,8.521457151022815e-11,5.8191937379881153e-11
f56_q50,0.3867560188632415,3.3637602201457455e-07,1.693665922175569e-06,8.488467528877663e-07,8.448191692878027e-07
f25_std,0.38657731447009186,3.4062423717521057e-07,7.961375713348389,2.84965443611145,5.1117212772369385
f395_std,0.38643832216430873,3.447122803209436e-07,1.2158536264905706e-05,4.884165264229523e-06,7.274371000676183e-06
f65_q50,0.3863390419458923,3.482405420520397e-07,5.803812541671505e-07,3.820813105903653e-07,1.9829994357678515e-07
f214_mean,0.3862397617274758,3.5086349738791424e-07,1.3721394225285621e-06,7.19960894457472e-07,6.521785280710901e-07
f155_q50,0.38615040953090096,3.5348316911049923e-07,0.00011761259520426393,8.54893442010507e-05,3.212325100321323e-05
f139_q25,0.3859617771159097,3.5902157253555816e-07,0.010185934603214264,0.008122539147734642,0.002063395455479622
f94_std,0.38583271283196824,3.6314341050285793e-07,0.015518357045948505,0.006501262076199055,0.00901709496974945
f153_q50,0.3856440804169769,3.6860407238026216e-07,2.503512951079756e-05,1.8299129806109704e-05,6.735999704687856e-06
f261_q25,0.3855547282204021,3.7148232616193566e-07,0.18554843962192535,0.21344706416130066,0.027898624539375305
f102_std,0.3854753040456689,3.7288993257686683e-07,8.23582558950875e-06,2.696018555070623e-06,5.539807034438127e-06
f96_std,0.38546537602382724,3.743604016094643e-07,1.3611286249215482e-06,4.351767870502954e-07,9.259518378712528e-07
f355_std,0.38542566393646066,3.7484373899196155e-07,3.010657556590246e-10,6.046037975826479e-11,2.406053759007598e-10
f309_q25,0.3852271034996277,3.8150632431801364e-07,0.011107563972473145,0.00834049191325903,0.002767072059214115
f218_std,0.3851873914122611,3.8298403937292144e-07,2.08393871048429e-07,4.038045631205023e-08,1.6801341473637876e-07
f138_q25,0.3850881111938446,3.859092797493732e-07,0.011400994844734669,0.008147531189024448,0.0032534636557102203
f441_std,0.38504839910647803,3.8734273077514693e-07,9.267096601206504e-08,2.5627297617347722e-08,6.704366839471732e-08
f453_q75,0.3848200546041201,3.948151984164079e-07,9.970539671666501e-11,7.051167288940619e-11,2.919372382725882e-11
f251_q75,0.3847704144949119,3.962103441698883e-07,8.219382396923436e-10,3.67531033385049e-10,4.544072063072946e-10
f277_mean,0.38468106229833704,3.9931679071681323e-07,0.10060366243124008,0.07894980907440186,0.021653853356838226
f428_std,0.38445271779597917,4.0697376329933434e-07,0.021412765607237816,0.01031460426747799,0.011098161339759827
f351_std,0.3843137254901961,4.116335396951211e-07,8.34232238844379e-08,1.6144362291470316e-08,6.727886159296759e-08
f21_q50,0.38412509307520476,4.1780179115852204e-07,0.013683137483894825,0.008724578656256199,0.004958558827638626
f479_std,0.3840357408786299,4.2104454079548164e-07,0.028003757819533348,0.013728267513215542,0.014275490306317806
f352_std,0.3839463886820551,4.2429089448055245e-07,9.078600271550386e-08,1.383687742162465e-08,7.69491252938792e-08
f150_q50,0.38389674857284684,4.258197113627255e-07,6.202254735399038e-05,4.041405554744415e-05,2.1608491806546226e-05
f320_q50,0.3838471084636386,4.2744139381534507e-07,6.226416735444218e-05,4.382833503768779e-05,1.8435832316754386e-05
f334_std,0.38380739637627204,4.291413505020734e-07,0.00022496683232020587,5.58690371690318e-05,0.00016909779515117407
f253_q25,0.38370811615785555,4.323565463959946e-07,4.28151923637099e-11,5.898719707131406e-11,1.617200470760416e-11
f414_std,0.38366840407048897,4.340197800192501e-07,2.4392129489569925e-06,8.84928624600434e-07,1.5542843243565585e-06
f219_std,0.3835790518739141,4.3728714167706337e-07,2.030509165251715e-07,4.1384677018641014e-08,1.6166623950653047e-07
f194_std,0.3834896996773393,4.4021739112226324e-07,2.413300990156131e-06,6.787812480979483e-07,1.7345197420581826e-06
f412_std,0.38340034748076446,4.4290364076147695e-07,4.513693511398742e-06,1.5762316252221353e-06,2.9374618861766066e-06
f213_q25,0.38334077934971456,4.455982546479425e-07,1.7073564606562286e-07,1.6739251407216216e-07,3.3431319934607018e-09
f125_std,0.38330106726234797,4.473657270486775e-07,8.824338874546811e-05,2.917575511673931e-05,5.90676336287288e-05
f420_std,0.38330106726234797,4.473657270486775e-07,0.0157763808965683,0.008519127033650875,0.007257253862917423
f150_q75,0.38325142715313976,4.489451065418429e-07,6.8190238380339e-05,4.236030508764088e-05,2.5829933292698115e-05
f279_std,0.3832117150657731,4.5062298132370424e-07,0.014952174387872219,0.009953908622264862,0.004998265765607357
f137_std,0.3831620749565649,4.5244376756409133e-07,0.00014610901416745037,4.854828512179665e-05,9.756072904565372e-05
f420_q25,0.38307272275999005,4.558453520905603e-07,0.024429667741060257,0.04065040126442909,0.016220733523368835
f154_mean,0.3830627947381484,4.5588124299008986e-07,0.00013445949298329651,9.36795913730748e-05,4.0779901610221714e-05
f458_std,0.3828443782576322,4.643039175421342e-07,2.0957845181523993e-10,5.4094097257095797e-11,1.5548435455814413e-10
f327_std,0.38261603375527425,4.7274443256749346e-07,0.025340091437101364,0.005591090768575668,0.019749000668525696
f112_std,0.38261603375527425,4.7274443256749346e-07,7.77909914262409e-09,2.3036197394077362e-09,5.4754794032163545e-09
f210_mean,0.3826061057334326,4.732981646266904e-07,3.1801670274944627e-07,2.1615221612591995e-07,1.0186448662352632e-07
f161_q50,0.3826061057334326,4.732981646266904e-07,5.819340003654361e-05,4.1682025766931474e-05,1.6511374269612134e-05
f250_mean,0.3823281211218665,4.841673067093479e-07,6.266638874485864e-10,3.237030921088291e-10,3.029607953397573e-10
f448_std,0.3822884090344999,4.860776776791327e-07,6.473236169313168e-08,1.632211521496174e-08,4.841024647816994e-08
f36_std,0.3822884090344999,4.860776776791327e-07,0.02930484339594841,0.014500895515084267,0.014803947880864143
f446_std,0.38219905683792504,4.896096280864539e-07,4.1877828493852576e-07,8.985739441413898e-08,3.289208905243868e-07
f466_std,0.38219905683792504,4.896096280864539e-07,0.018293840810656548,0.010490608401596546,0.007803232409060001
f38_std,0.38219905683792504,4.896096280864539e-07,0.014428071677684784,0.006982652470469475,0.007445419207215309
f214_q25,0.3821891288160834,4.897074501887301e-07,7.137379611776851e-07,5.966708727100922e-07,1.1706708846759284e-07
f246_q50,0.3819607843137255,4.989436771066797e-07,1.0777095188485575e-10,8.698155390396423e-11,2.0789397980891522e-11
f319_q75,0.3819607843137255,4.989436771066797e-07,1.5287836504285224e-05,9.752022378961556e-06,5.535814125323668e-06
f35_q75,0.3819210722263589,5.009337396801623e-07,1.689467430114746,1.476621389389038,0.212846040725708
f156_q50,0.38187143211715063,5.027325091797267e-07,3.069920057896525e-05,1.988624171644915e-05,1.0812958862516098e-05
f196_std,0.381692727724001,5.103021312760438e-07,8.598129170422908e-06,2.6906477614829782e-06,5.90748140893993e-06
f138_q75,0.38168279970215935,5.10403642886264e-07,0.015695670619606972,0.009106078185141087,0.006589592434465885
f276_q75,0.38168279970215935,5.10403642886264e-07,0.11726988852024078,0.0886760875582695,0.028593800961971283
f21_q75,0.3815934475055845,5.141718014956558e-07,0.016289833933115005,0.009238053113222122,0.007051780819892883
f250_q25,0.3815934475055845,5.141718014956558e-07,2.7042723615977593e-10,2.56079102367579e-10,1.4348133792196904e-11
f158_std,0.38137503102506826,5.227954196184743e-07,3.6970238852518378e-06,1.2415036962920567e-06,2.455520188959781e-06
f320_q75,0.38131546289401835,5.259427209866025e-07,6.955081335036084e-05,4.518705463851802e-05,2.436375871184282e-05
f160_q50,0.38131546289401835,5.259427209866025e-07,6.543991912622005e-05,4.507713674684055e-05,2.0362782379379496e-05
f435_mean,0.38127575080665177,5.280071370813115e-07,1.922044248203747e-07,1.4339744325297943e-07,4.880698156739527e-08
f257_q25,0.3811764705882353,5.319411605478834e-07,1.3849052460379596e-10,1.894459311646557e-10,5.095540656085973e-11
f317_q75,0.3810374782824522,5.379997150005545e-07,0.00014020981325302273,9.299137309426442e-05,4.721844015875831e-05
f309_q50,0.3806701414743112,5.543527693582591e-07,0.012731642462313175,0.00859738327562809,0.004134259186685085
f138_q50,0.38053114916852815,5.606561646287871e-07,0.013130496256053448,0.008593099191784859,0.004537397064268589
f321_std,0.38049143708116157,5.627095718693839e-07,0.07009418308734894,0.013711816631257534,0.056382366456091404
f21_std,0.38049143708116157,5.627095718693839e-07,0.0035988364834338427,0.0007911704014986753,0.0028076660819351673
f453_mean,0.38044179697195335,5.647639041636514e-07,7.882224040134389e-11,6.032128962996097e-11,1.8500950771382918e-11
f392_std,0.38040208488458677,5.669985336398006e-07,4.431193190157501e-09,1.45762812930883e-09,2.9735650608486708e-09
f154_q25,0.3801638123603872,5.776724519286318e-07,0.0001153688135673292,8.67089256644249e-05,2.8659887902904302e-05
f65_q75,0.3799851079672375,5.863667432734351e-07,8.531905564268527e-07,4.4843633872915234e-07,4.0475421769770037e-07
f41_q75,0.3799453958798709,5.880827494073204e-07,0.8112701773643494,0.7253986597061157,0.08587151765823364
f425_std,0.3798560436832961,5.91647289445965e-07,0.018906261771917343,0.009143073111772537,0.009763188660144806
f382_std,0.37975676346487963,5.974989744571624e-07,0.01022043265402317,0.002509157871827483,0.007711274782195687
f415_std,0.37971705137751305,5.98622163072867e-07,2.2397130123863462e-06,7.531642154390283e-07,1.486548796947318e-06
f126_std,0.3794887068751551,6.093212008958625e-07,3.1637289794161916e-05,9.5972245617304e-06,2.2040065232431516e-05
f183_std,0.3794787788533135,6.109803277318529e-07,0.013629463501274586,0.005575303453952074,0.008054160047322512
f65_mean,0.3794787788533135,6.109803277318529e-07,7.154692980293476e-07,3.949343465592392e-07,3.2053495147010835e-07
f455_q50,0.3790618019359643,6.317801028338857e-07,5.00142982584606e-10,2.9527072453738867e-10,2.0487225804721731e-10
f21_mean,0.3790618019359643,6.317801028338857e-07,0.014359002001583576,0.008761398494243622,0.005597603507339954
f39_std,0.3788830975428146,6.414150494117523e-07,0.0355587899684906,0.01268046721816063,0.02287832275032997
f34_std,0.3788036733680814,6.437106779860618e-07,0.0369553342461586,0.013948308303952217,0.023007025942206383
f288_std,0.37851576073467363,6.607698073306651e-07,4.210322970266134e-07,1.0222795765457704e-07,3.1880433937203634e-07
f22_std,0.37846612062546536,6.632262260910367e-07,0.002369381720200181,0.0004805006901733577,0.0018888810300268233
f164_std,0.3783866964507322,6.657506083581098e-07,0.037981171160936356,0.013801918365061283,0.024179252795875072
f30_std,0.3779597915115413,6.909367480560489e-07,4.896958671452012e-06,1.4798060874454677e-06,3.417152584006544e-06
f54_q25,0.3779200794241747,6.929620564267248e-07,2.6565987809590297e-07,2.011250614941673e-07,6.453481660173566e-08
f317_std,0.37769173492181685,7.053131753592028e-07,1.8734541299636476e-05,4.772051397594623e-06,1.3962489902041852e-05
f260_q25,0.37769173492181685,7.053131753592028e-07,0.1913786083459854,0.2231416404247284,0.03176303207874298
f370_q25,0.37769173492181685,7.053131753592028e-07,0.1993521898984909,0.22455139458179474,0.025199204683303833
f292_q50,0.37763216679076694,7.091720207475561e-07,2.5147655833279714e-05,1.898160007840488e-05,6.166055754874833e-06
f365_q25,0.37763216679076694,7.091720207475561e-07,4.083823001987952e-10,2.8881222413623675e-10,1.1957007606255843e-10
f192_std,0.37736411020104244,7.251909375061578e-07,1.7612944702705136e-06,4.961240165357594e-07,1.2651704537347541e-06
f142_std,0.37722511789525937,7.333147600910173e-07,0.008391417562961578,0.0018222155049443245,0.006569202058017254
f74_q75,0.37676842889054357,7.606168198414641e-07,6.268697783085031e-10,2.8857849443397754e-10,3.3829128387452556e-10
f147_std,0.3767187887813353,7.638355638077028e-07,6.987937927246094,2.7836806774139404,4.204257249832153
f99_std,0.3766790766939687,7.653039351713484e-07,1.920425802381942e-06,6.40134999230213e-07,1.280290803151729e-06
f110_std,0.3766294365847605,7.69320059738902e-07,2.26625940236147e-09,5.818302506455098e-10,1.6844291517159604e-09
f113_std,0.37649044427897743,7.780429601273479e-07,7.411940394774774e-09,2.1189514587405256e-09,5.2929889360342486e-09
f138_mean,0.37648051625713574,7.781013163834362e-07,0.01379767619073391,0.008650444447994232,0.005147231742739677
f154_q75,0.3762521717547779,7.925437453876648e-07,0.0001496648183092475,0.00010013760038418695,4.952721792506054e-05
f246_mean,0.3762025316455696,7.95579819273294e-07,1.3248810382116005e-10,9.03214725234136e-11,4.216663129774645e-11
f115_std,0.37612310747083644,8.012830026151376e-07,8.47916817292571e-06,2.468205366312759e-06,6.010962806612952e-06
f317_q50,0.3761131794489948,8.014351092660916e-07,0.0001256085524801165,9.008875349536538e-05,3.5519798984751105e-05
f172_std,0.3760734673616282,8.044214902686303e-07,0.015433525666594505,0.007159600965678692,0.008273924700915813
